Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
10/11/2025,AQS,181410015,3,4.1,ug/m3 LC,23,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/12/2025,AQS,181410015,3,6.5,ug/m3 LC,36,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/13/2025,AQS,181410015,3,9.3,ug/m3 LC,51,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/14/2025,AQS,181410015,3,8,ug/m3 LC,44,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/15/2025,AQS,181410015,3,4.1,ug/m3 LC,23,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/16/2025,AQS,181410015,3,4.5,ug/m3 LC,25,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/17/2025,AQS,181410015,3,4.2,ug/m3 LC,23,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/18/2025,AQS,181410015,3,8.1,ug/m3 LC,45,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/19/2025,AQS,181410015,3,3.1,ug/m3 LC,17,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/20/2025,AQS,181410015,3,3.7,ug/m3 LC,21,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/21/2025,AQS,181410015,3,3.4,ug/m3 LC,19,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/22/2025,AQS,181410015,3,2.6,ug/m3 LC,14,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/23/2025,AQS,181410015,3,2.3,ug/m3 LC,13,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/24/2025,AQS,181410015,3,5.3,ug/m3 LC,29,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/25/2025,AQS,181410015,3,8.7,ug/m3 LC,48,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/26/2025,AQS,181410015,3,8.2,ug/m3 LC,46,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/27/2025,AQS,181410015,3,3.5,ug/m3 LC,19,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/28/2025,AQS,181410015,3,4,ug/m3 LC,22,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/29/2025,AQS,181410015,3,3.5,ug/m3 LC,19,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/30/2025,AQS,181410015,3,4,ug/m3 LC,22,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
10/31/2025,AQS,181410015,3,8.2,ug/m3 LC,46,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/01/2025,AQS,181410015,3,11.2,ug/m3 LC,55,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/02/2025,AQS,181410015,3,11.3,ug/m3 LC,55,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/03/2025,AQS,181410015,3,4.8,ug/m3 LC,27,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/04/2025,AQS,181410015,3,5.1,ug/m3 LC,28,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/05/2025,AQS,181410015,3,6.8,ug/m3 LC,38,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/06/2025,AQS,181410015,3,6.3,ug/m3 LC,35,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/07/2025,AQS,181410015,3,6.2,ug/m3 LC,34,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/08/2025,AQS,181410015,3,4.9,ug/m3 LC,27,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/09/2025,AQS,181410015,3,2.7,ug/m3 LC,15,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/10/2025,AQS,181410015,3,1.9,ug/m3 LC,11,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/11/2025,AQS,181410015,3,3.7,ug/m3 LC,21,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/12/2025,AQS,181410015,3,4.7,ug/m3 LC,26,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/13/2025,AQS,181410015,3,6.3,ug/m3 LC,35,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/14/2025,AQS,181410015,3,13,ug/m3 LC,58,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/15/2025,AQS,181410015,3,8.7,ug/m3 LC,48,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/16/2025,AQS,181410015,3,2.1,ug/m3 LC,12,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/17/2025,AQS,181410015,3,4.5,ug/m3 LC,25,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/18/2025,AQS,181410015,3,6.8,ug/m3 LC,38,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/19/2025,AQS,181410015,3,21.4,ug/m3 LC,74,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/20/2025,AQS,181410015,3,20.6,ug/m3 LC,72,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/21/2025,AQS,181410015,3,18.3,ug/m3 LC,68,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/22/2025,AQS,181410015,3,6.4,ug/m3 LC,36,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/23/2025,AQS,181410015,3,8.8,ug/m3 LC,49,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/24/2025,AQS,181410015,3,20.7,ug/m3 LC,73,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/25/2025,AQS,181410015,3,12.7,ug/m3 LC,58,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/26/2025,AQS,181410015,3,3.1,ug/m3 LC,17,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/27/2025,AQS,181410015,3,1.3,ug/m3 LC,7,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/28/2025,AQS,181410015,3,3,ug/m3 LC,17,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/29/2025,AQS,181410015,3,5.9,ug/m3 LC,33,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
11/30/2025,AQS,181410015,3,3.8,ug/m3 LC,21,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/01/2025,AQS,181410015,3,4.4,ug/m3 LC,24,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/02/2025,AQS,181410015,3,16.2,ug/m3 LC,64,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/03/2025,AQS,181410015,3,12.5,ug/m3 LC,57,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/04/2025,AQS,181410015,3,3.8,ug/m3 LC,21,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/05/2025,AQS,181410015,3,10.7,ug/m3 LC,54,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/06/2025,AQS,181410015,3,13.9,ug/m3 LC,60,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/07/2025,AQS,181410015,3,10.9,ug/m3 LC,54,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/08/2025,AQS,181410015,3,4.7,ug/m3 LC,26,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/09/2025,AQS,181410015,3,10.3,ug/m3 LC,53,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/10/2025,AQS,181410015,3,4.7,ug/m3 LC,26,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/11/2025,AQS,181410015,3,6.8,ug/m3 LC,38,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/12/2025,AQS,181410015,3,12.4,ug/m3 LC,57,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/13/2025,AQS,181410015,3,6.3,ug/m3 LC,35,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/14/2025,AQS,181410015,3,2.7,ug/m3 LC,15,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/15/2025,AQS,181410015,3,4.8,ug/m3 LC,27,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/16/2025,AQS,181410015,3,9.9,ug/m3 LC,52,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/17/2025,AQS,181410015,3,12.1,ug/m3 LC,57,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/18/2025,AQS,181410015,3,8.2,ug/m3 LC,46,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/19/2025,AQS,181410015,3,4.9,ug/m3 LC,27,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/20/2025,AQS,181410015,3,4,ug/m3 LC,22,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/21/2025,AQS,181410015,3,5,ug/m3 LC,28,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/22/2025,AQS,181410015,3,5.3,ug/m3 LC,29,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/23/2025,AQS,181410015,3,11.7,ug/m3 LC,56,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/24/2025,AQS,181410015,3,19.7,ug/m3 LC,71,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/25/2025,AQS,181410015,3,17.2,ug/m3 LC,66,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/26/2025,AQS,181410015,3,9,ug/m3 LC,50,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/27/2025,AQS,181410015,3,6.7,ug/m3 LC,37,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/28/2025,AQS,181410015,3,7.5,ug/m3 LC,42,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/29/2025,AQS,181410015,3,2.7,ug/m3 LC,15,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/30/2025,AQS,181410015,3,4.6,ug/m3 LC,26,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
12/31/2025,AQS,181410015,3,5.5,ug/m3 LC,31,South Bend-Shields Dr.,1,100,88101,PM2.5 - Local Conditions,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled,43780,"South Bend-Mishawaka, IN-MI",18,Indiana,141,St. Joseph,41.69666041,-86.214722
01/01/2025,AQS,181470011,1,4,ug/m3 LC,22,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
01/04/2025,AQS,181470011,1,3.5,ug/m3 LC,19,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
01/07/2025,AQS,181470011,1,5.7,ug/m3 LC,32,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
01/10/2025,AQS,181470011,1,17.6,ug/m3 LC,67,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
01/17/2025,AQS,181470011,1,9.1,ug/m3 LC,51,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
01/19/2025,AQS,181470011,1,3.8,ug/m3 LC,21,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
01/22/2025,AQS,181470011,1,6.9,ug/m3 LC,38,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
01/25/2025,AQS,181470011,1,8.1,ug/m3 LC,45,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
01/28/2025,AQS,181470011,1,5.8,ug/m3 LC,32,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
01/31/2025,AQS,181470011,1,3.1,ug/m3 LC,17,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
02/03/2025,AQS,181470011,1,7.2,ug/m3 LC,40,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
02/06/2025,AQS,181470011,1,5.5,ug/m3 LC,31,Dale- N. Wallace St.,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,,,18,Indiana,147,Spencer,38.17013,-86.9872325
